"feelsLike","rain","humidity","temperature","time","datetime","datetimeWithTime"
"5.7","0","74.92","5.7","8:00 AM","4/28/2023","4/28/2023 8:00 AM"
"7.7","0","65.44","8.2","9:00 AM","4/28/2023","4/28/2023 9:00 AM"
"9.2","0","59.19","9.9","10:00 AM","4/28/2023","4/28/2023 10:00 AM"
"10.8","0","53.41","10.8","11:00 AM","4/28/2023","4/28/2023 11:00 AM"
"11.7","0","48.87","11.7","12:00 PM","4/28/2023","4/28/2023 12:00 PM"
"12.3","0","47","12.3","1:00 PM","4/28/2023","4/28/2023 1:00 PM"
"13.2","0","45.57","13.2","2:00 PM","4/28/2023","4/28/2023 2:00 PM"
"13.3","0","46.29","13.3","3:00 PM","4/28/2023","4/28/2023 3:00 PM"
"13.2","0","47.57","13.2","4:00 PM","4/28/2023","4/28/2023 4:00 PM"
"12.7","0","49.85","12.7","5:00 PM","4/28/2023","4/28/2023 5:00 PM"
"11.8","0","55.22","11.8","6:00 PM","4/28/2023","4/28/2023 6:00 PM"
"10.9","0","59.44","10.9","7:00 PM","4/28/2023","4/28/2023 7:00 PM"
"8.6","0","62.65","9.9","8:00 PM","4/28/2023","4/28/2023 8:00 PM"
"8.4","14.3","66.64","9.4","9:00 PM","4/28/2023","4/28/2023 9:00 PM"
"8.1","14.3","64.76","9.3","10:00 PM","4/28/2023","4/28/2023 10:00 PM"
"8.4","14.3","66.61","9.3","11:00 PM","4/28/2023","4/28/2023 11:00 PM"
"8.1","14.3","70.37","8.8","12:00 AM","4/29/2023","4/29/2023 12:00 AM"
"7.7","14.3","71.33","8.7","1:00 AM","4/29/2023","4/29/2023 1:00 AM"
"7.1","14.3","72.81","8.4","2:00 AM","4/29/2023","4/29/2023 2:00 AM"
"6.9","57.1","73.3","8.3","3:00 AM","4/29/2023","4/29/2023 3:00 AM"
"6.4","57.1","74.3","8.2","4:00 AM","4/29/2023","4/29/2023 4:00 AM"
"6.1","57.1","75.32","7.9","5:00 AM","4/29/2023","4/29/2023 5:00 AM"
"5.9","57.1","76.91","7.8","6:00 AM","4/29/2023","4/29/2023 6:00 AM"
"6.4","57.1","77","8.4","7:00 AM","4/29/2023","4/29/2023 7:00 AM"
"7.0","57.1","76.6","9.2","8:00 AM","4/29/2023","4/29/2023 8:00 AM"
"10.2","76.2","75.69","10.2","9:00 AM","4/29/2023","4/29/2023 9:00 AM"
"10.7","76.2","74.74","10.7","10:00 AM","4/29/2023","4/29/2023 10:00 AM"
"11.1","76.2","75.84","11.1","11:00 AM","4/29/2023","4/29/2023 11:00 AM"
"11.3","76.2","77.46","11.3","12:00 PM","4/29/2023","4/29/2023 12:00 PM"
"12.2","76.2","73.98","12.2","1:00 PM","4/29/2023","4/29/2023 1:00 PM"
"12.4","76.2","73.54","12.4","2:00 PM","4/29/2023","4/29/2023 2:00 PM"
"12.4","81","75.05","12.4","3:00 PM","4/29/2023","4/29/2023 3:00 PM"
"12.7","81","75.08","12.7","4:00 PM","4/29/2023","4/29/2023 4:00 PM"
"12.3","81","76.58","12.3","5:00 PM","4/29/2023","4/29/2023 5:00 PM"
"11.9","81","77.56","11.9","6:00 PM","4/29/2023","4/29/2023 6:00 PM"
"11.2","81","77.45","11.2","7:00 PM","4/29/2023","4/29/2023 7:00 PM"
"10.7","81","78.42","10.7","8:00 PM","4/29/2023","4/29/2023 8:00 PM"
"10.3","28.6","80.01","10.3","9:00 PM","4/29/2023","4/29/2023 9:00 PM"
"10.1","28.6","81.07","10.1","10:00 PM","4/29/2023","4/29/2023 10:00 PM"
"9.6","28.6","86.16","9.6","11:00 PM","4/29/2023","4/29/2023 11:00 PM"
"9.6","28.6","87.34","9.6","12:00 AM","4/30/2023","4/30/2023 12:00 AM"
"9.2","28.6","90.96","9.2","1:00 AM","4/30/2023","4/30/2023 1:00 AM"
"9.2","28.6","91.58","9.2","2:00 AM","4/30/2023","4/30/2023 2:00 AM"
"9.2","14.3","92.2","9.2","3:00 AM","4/30/2023","4/30/2023 3:00 AM"
"9.2","14.3","92.83","9.2","4:00 AM","4/30/2023","4/30/2023 4:00 AM"
"9.2","14.3","95.39","9.2","5:00 AM","4/30/2023","4/30/2023 5:00 AM"
"8.8","14.3","96.69","9.6","6:00 AM","4/30/2023","4/30/2023 6:00 AM"
"8.8","14.3","95.41","9.9","7:00 AM","4/30/2023","4/30/2023 7:00 AM"
"10.3","14.3","93.52","10.3","8:00 AM","4/30/2023","4/30/2023 8:00 AM"
"10.8","42.9","91.68","10.8","9:00 AM","4/30/2023","4/30/2023 9:00 AM"
"11.4","42.9","89.3","11.4","10:00 AM","4/30/2023","4/30/2023 10:00 AM"
"12.6","42.9","87.04","12.6","11:00 AM","4/30/2023","4/30/2023 11:00 AM"
"12.7","42.9","84.2","12.7","12:00 PM","4/30/2023","4/30/2023 12:00 PM"
"12.9","42.9","84.22","12.9","1:00 PM","4/30/2023","4/30/2023 1:00 PM"
"12.8","42.9","84.78","12.8","2:00 PM","4/30/2023","4/30/2023 2:00 PM"
"13.1","33.3","81.47","13.1","3:00 PM","4/30/2023","4/30/2023 3:00 PM"
"13.3","33.3","78.29","13.3","4:00 PM","4/30/2023","4/30/2023 4:00 PM"
"13.6","33.3","75.24","13.6","5:00 PM","4/30/2023","4/30/2023 5:00 PM"
"13.0","33.3","75.99","13.0","6:00 PM","4/30/2023","4/30/2023 6:00 PM"
"12.4","33.3","76.76","12.4","7:00 PM","4/30/2023","4/30/2023 7:00 PM"
"11.8","33.3","77.54","11.8","8:00 PM","4/30/2023","4/30/2023 8:00 PM"
"10.9","0","79.55","10.9","9:00 PM","4/30/2023","4/30/2023 9:00 PM"
"10.1","0","81.63","10.1","10:00 PM","4/30/2023","4/30/2023 10:00 PM"
"9.2","0","83.78","9.2","11:00 PM","4/30/2023","4/30/2023 11:00 PM"
"8.5","0","82.94","8.5","12:00 AM","5/1/2023","5/1/2023 12:00 AM"
"7.8","0","82.09","7.8","1:00 AM","5/1/2023","5/1/2023 1:00 AM"
"7.2","0","81.24","7.2","2:00 AM","5/1/2023","5/1/2023 2:00 AM"
"6.4","0","82.48","6.4","3:00 AM","5/1/2023","5/1/2023 3:00 AM"
"5.6","0","83.75","5.6","4:00 AM","5/1/2023","5/1/2023 4:00 AM"
"4.8","0","85.06","4.8","5:00 AM","5/1/2023","5/1/2023 5:00 AM"
"5.9","0","83.59","5.9","6:00 AM","5/1/2023","5/1/2023 6:00 AM"
"6.9","0","82.16","6.9","7:00 AM","5/1/2023","5/1/2023 7:00 AM"
"7.9","0","80.78","7.9","8:00 AM","5/1/2023","5/1/2023 8:00 AM"
"8.7","4.8","75.05","9.4","9:00 AM","5/1/2023","5/1/2023 9:00 AM"
"10.9","4.8","69.81","10.9","10:00 AM","5/1/2023","5/1/2023 10:00 AM"
"12.4","4.8","65","12.4","11:00 AM","5/1/2023","5/1/2023 11:00 AM"
"13.2","4.8","61.82","13.2","12:00 PM","5/1/2023","5/1/2023 12:00 PM"
"14.0","4.8","58.81","14.0","1:00 PM","5/1/2023","5/1/2023 1:00 PM"
"14.8","4.8","55.97","14.8","2:00 PM","5/1/2023","5/1/2023 2:00 PM"
"14.8","4.8","53.34","14.8","3:00 PM","5/1/2023","5/1/2023 3:00 PM"
"14.9","4.8","50.82","14.9","4:00 PM","5/1/2023","5/1/2023 4:00 PM"
"14.9","4.8","48.41","14.9","5:00 PM","5/1/2023","5/1/2023 5:00 PM"
"13.5","4.8","53.99","13.5","6:00 PM","5/1/2023","5/1/2023 6:00 PM"
"12.1","4.8","60.28","12.1","7:00 PM","5/1/2023","5/1/2023 7:00 PM"
"10.7","4.8","67.36","10.7","8:00 PM","5/1/2023","5/1/2023 8:00 PM"
"9.3","0","70.37","9.7","9:00 PM","5/1/2023","5/1/2023 9:00 PM"
"8.1","0","73.54","8.7","10:00 PM","5/1/2023","5/1/2023 10:00 PM"
"6.9","0","76.89","7.7","11:00 PM","5/1/2023","5/1/2023 11:00 PM"
"6.4","0","79.37","7.2","12:00 AM","5/2/2023","5/2/2023 12:00 AM"
"5.8","0","81.95","6.7","1:00 AM","5/2/2023","5/2/2023 1:00 AM"
"5.3","0","84.62","6.2","2:00 AM","5/2/2023","5/2/2023 2:00 AM"
"4.7","0","86.57","5.7","3:00 AM","5/2/2023","5/2/2023 3:00 AM"
"4.2","0","88.57","5.2","4:00 AM","5/2/2023","5/2/2023 4:00 AM"
"3.7","0","90.64","4.7","5:00 AM","5/2/2023","5/2/2023 5:00 AM"
"5.9","0","84.07","6.7","6:00 AM","5/2/2023","5/2/2023 6:00 AM"
"8.7","0","79.23","8.7","7:00 AM","5/2/2023","5/2/2023 7:00 AM"
"10.7","0","71.23","10.7","8:00 AM","5/2/2023","5/2/2023 8:00 AM"
"12.3","9.5","64.51","12.3","9:00 AM","5/2/2023","5/2/2023 9:00 AM"
"13.4","9.5","57.61","13.4","10:00 AM","5/2/2023","5/2/2023 10:00 AM"
"14.2","9.5","53.91","14.2","11:00 AM","5/2/2023","5/2/2023 11:00 AM"
"14.8","9.5","51.17","14.8","12:00 PM","5/2/2023","5/2/2023 12:00 PM"
"15.4","9.5","49.92","15.4","1:00 PM","5/2/2023","5/2/2023 1:00 PM"
"15.8","9.5","49.34","15.8","2:00 PM","5/2/2023","5/2/2023 2:00 PM"
"15.8","23.8","50.97","15.8","3:00 PM","5/2/2023","5/2/2023 3:00 PM"
"15.8","23.8","52.64","15.8","4:00 PM","5/2/2023","5/2/2023 4:00 PM"
"15.8","23.8","54.35","15.8","5:00 PM","5/2/2023","5/2/2023 5:00 PM"
"14.0","23.8","58.82","14.0","6:00 PM","5/2/2023","5/2/2023 6:00 PM"
"12.2","23.8","63.75","12.2","7:00 PM","5/2/2023","5/2/2023 7:00 PM"
"10.3","23.8","69.2","10.3","8:00 PM","5/2/2023","5/2/2023 8:00 PM"
"8.6","14.3","69.22","9.7","9:00 PM","5/2/2023","5/2/2023 9:00 PM"
"7.8","14.3","69.24","8.9","10:00 PM","5/2/2023","5/2/2023 10:00 PM"
"6.9","14.3","69.26","8.2","11:00 PM","5/2/2023","5/2/2023 11:00 PM"
"6.4","14.3","72.66","7.7","12:00 AM","5/3/2023","5/3/2023 12:00 AM"
"6.0","14.3","76.24","7.1","1:00 AM","5/3/2023","5/3/2023 1:00 AM"
"5.6","14.3","80.01","6.4","2:00 AM","5/3/2023","5/3/2023 2:00 AM"
"5.7","19","79.06","6.4","3:00 AM","5/3/2023","5/3/2023 3:00 AM"
"6.3","19","78.12","6.3","4:00 AM","5/3/2023","5/3/2023 4:00 AM"
"6.2","19","77.19","6.2","5:00 AM","5/3/2023","5/3/2023 5:00 AM"
"7.7","19","73.01","7.7","6:00 AM","5/3/2023","5/3/2023 6:00 AM"
"9.1","19","69.11","9.1","7:00 AM","5/3/2023","5/3/2023 7:00 AM"
"10.6","19","65.49","10.6","8:00 AM","5/3/2023","5/3/2023 8:00 AM"
"12.0","14.3","60.68","12.0","9:00 AM","5/3/2023","5/3/2023 9:00 AM"
"13.4","14.3","56.28","13.4","10:00 AM","5/3/2023","5/3/2023 10:00 AM"
"14.8","14.3","52.25","14.8","11:00 AM","5/3/2023","5/3/2023 11:00 AM"
"15.5","14.3","50.52","15.5","12:00 PM","5/3/2023","5/3/2023 12:00 PM"
"16.2","14.3","48.87","16.2","1:00 PM","5/3/2023","5/3/2023 1:00 PM"
"16.8","14.3","47.27","16.8","2:00 PM","5/3/2023","5/3/2023 2:00 PM"
"16.9","9.5","48.51","16.9","3:00 PM","5/3/2023","5/3/2023 3:00 PM"
"17.0","9.5","49.77","17.0","4:00 PM","5/3/2023","5/3/2023 4:00 PM"
"17.1","9.5","51.06","17.1","5:00 PM","5/3/2023","5/3/2023 5:00 PM"
"15.4","9.5","55.36","15.4","6:00 PM","5/3/2023","5/3/2023 6:00 PM"
"13.7","9.5","60.12","13.7","7:00 PM","5/3/2023","5/3/2023 7:00 PM"
"12.1","9.5","65.36","12.1","8:00 PM","5/3/2023","5/3/2023 8:00 PM"
"11.6","4.8","69.29","11.6","9:00 PM","5/3/2023","5/3/2023 9:00 PM"
"11.1","4.8","73.46","11.1","10:00 PM","5/3/2023","5/3/2023 10:00 PM"
"10.7","4.8","77.89","10.7","11:00 PM","5/3/2023","5/3/2023 11:00 PM"
"10.3","4.8","82.22","10.3","12:00 AM","5/4/2023","5/4/2023 12:00 AM"
"10.1","4.8","86.8","10.1","1:00 AM","5/4/2023","5/4/2023 1:00 AM"
"7.7","4.8","91.61","9.7","2:00 AM","5/4/2023","5/4/2023 2:00 AM"
"6.8","4.8","93.46","9.2","3:00 AM","5/4/2023","5/4/2023 3:00 AM"
"5.8","4.8","95.36","8.6","4:00 AM","5/4/2023","5/4/2023 4:00 AM"
"4.9","4.8","97.31","7.9","5:00 AM","5/4/2023","5/4/2023 5:00 AM"
"4.1","4.8","96.41","7.2","6:00 AM","5/4/2023","5/4/2023 6:00 AM"
"3.3","4.8","95.51","6.5","7:00 AM","5/4/2023","5/4/2023 7:00 AM"
"2.6","4.8","94.6","5.7","8:00 AM","5/4/2023","5/4/2023 8:00 AM"
"3.5","23.8","89.93","6.5","9:00 AM","5/4/2023","5/4/2023 9:00 AM"
"4.4","23.8","85.52","7.2","10:00 AM","5/4/2023","5/4/2023 10:00 AM"
"5.3","23.8","81.35","7.9","11:00 AM","5/4/2023","5/4/2023 11:00 AM"
"6.0","23.8","76.31","8.6","12:00 PM","5/4/2023","5/4/2023 12:00 PM"
"6.7","23.8","71.59","9.2","1:00 PM","5/4/2023","5/4/2023 1:00 PM"
"7.3","23.8","67.17","9.7","2:00 PM","5/4/2023","5/4/2023 2:00 PM"
"6.4","38.1","68.67","9.3","3:00 PM","5/4/2023","5/4/2023 3:00 PM"
"5.5","38.1","70.21","8.9","4:00 PM","5/4/2023","5/4/2023 4:00 PM"
"4.6","38.1","71.79","8.4","5:00 PM","5/4/2023","5/4/2023 5:00 PM"
"4.2","38.1","70.35","7.9","6:00 PM","5/4/2023","5/4/2023 6:00 PM"
"3.8","38.1","68.92","7.4","7:00 PM","5/4/2023","5/4/2023 7:00 PM"
"3.6","38.1","67.51","6.8","8:00 PM","5/4/2023","5/4/2023 8:00 PM"
"2.2","19","68.89","5.7","9:00 PM","5/4/2023","5/4/2023 9:00 PM"
"0.8","19","70.33","4.4","10:00 PM","5/4/2023","5/4/2023 10:00 PM"
"-0.4","19","71.82","3.2","11:00 PM","5/4/2023","5/4/2023 11:00 PM"
