"feelsLike","rain","humidity","temperature","time","datetime","datetimeWithTime"
"8.4","0","58.33","9.8","10:00 PM","5/1/2023","5/1/2023 10:00 PM"
"8.3","0","60.34","9.4","11:00 PM","5/1/2023","5/1/2023 11:00 PM"
"7.6","0","65.06","8.7","12:00 AM","5/2/2023","5/2/2023 12:00 AM"
"6.8","0","68.22","7.9","1:00 AM","5/2/2023","5/2/2023 1:00 AM"
"5.7","0","70.99","6.9","2:00 AM","5/2/2023","5/2/2023 2:00 AM"
"4.6","0","73.89","5.8","3:00 AM","5/2/2023","5/2/2023 3:00 AM"
"3.8","0","74.28","5.1","4:00 AM","5/2/2023","5/2/2023 4:00 AM"
"2.9","0","74.15","4.3","5:00 AM","5/2/2023","5/2/2023 5:00 AM"
"2.9","0","72.03","4.3","6:00 AM","5/2/2023","5/2/2023 6:00 AM"
"5.4","0","68.85","6.2","7:00 AM","5/2/2023","5/2/2023 7:00 AM"
"10.1","0","62.23","10.1","8:00 AM","5/2/2023","5/2/2023 8:00 AM"
"13.1","52.4","48.57","13.1","9:00 AM","5/2/2023","5/2/2023 9:00 AM"
"15.1","52.4","44.83","15.1","10:00 AM","5/2/2023","5/2/2023 10:00 AM"
"17.3","52.4","45.46","17.3","11:00 AM","5/2/2023","5/2/2023 11:00 AM"
"19.1","52.4","45.96","19.1","12:00 PM","5/2/2023","5/2/2023 12:00 PM"
"20.1","52.4","40.05","20.1","1:00 PM","5/2/2023","5/2/2023 1:00 PM"
"19.3","52.4","42.99","19.3","2:00 PM","5/2/2023","5/2/2023 2:00 PM"
"18.3","71.4","49","18.3","3:00 PM","5/2/2023","5/2/2023 3:00 PM"
"17.3","71.4","55.85","17.3","4:00 PM","5/2/2023","5/2/2023 4:00 PM"
"16.2","71.4","63.66","16.2","5:00 PM","5/2/2023","5/2/2023 5:00 PM"
"15.1","71.4","70.15","15.1","6:00 PM","5/2/2023","5/2/2023 6:00 PM"
"14.0","71.4","77.35","14.0","7:00 PM","5/2/2023","5/2/2023 7:00 PM"
"12.8","71.4","85.34","12.8","8:00 PM","5/2/2023","5/2/2023 8:00 PM"
"12.3","38.1","84.15","12.3","9:00 PM","5/2/2023","5/2/2023 9:00 PM"
"11.7","38.1","82.96","11.7","10:00 PM","5/2/2023","5/2/2023 10:00 PM"
"11.2","38.1","81.77","11.2","11:00 PM","5/2/2023","5/2/2023 11:00 PM"
"10.8","38.1","85.32","10.8","12:00 AM","5/3/2023","5/3/2023 12:00 AM"
"10.5","38.1","89.02","10.5","1:00 AM","5/3/2023","5/3/2023 1:00 AM"
"10.2","38.1","92.88","10.2","2:00 AM","5/3/2023","5/3/2023 2:00 AM"
"7.9","33.3","87.73","9.4","3:00 AM","5/3/2023","5/3/2023 3:00 AM"
"6.7","33.3","82.77","8.7","4:00 AM","5/3/2023","5/3/2023 4:00 AM"
"5.5","33.3","78.01","7.9","5:00 AM","5/3/2023","5/3/2023 5:00 AM"
"5.5","33.3","76.01","7.8","6:00 AM","5/3/2023","5/3/2023 6:00 AM"
"5.6","33.3","74.06","7.8","7:00 AM","5/3/2023","5/3/2023 7:00 AM"
"5.6","33.3","72.15","7.7","8:00 AM","5/3/2023","5/3/2023 8:00 AM"
"6.9","23.8","65.39","8.7","9:00 AM","5/3/2023","5/3/2023 9:00 AM"
"8.2","23.8","59.29","9.8","10:00 AM","5/3/2023","5/3/2023 10:00 AM"
"10.8","23.8","53.79","10.8","11:00 AM","5/3/2023","5/3/2023 11:00 AM"
"11.6","23.8","52.35","11.6","12:00 PM","5/3/2023","5/3/2023 12:00 PM"
"12.3","23.8","50.96","12.3","1:00 PM","5/3/2023","5/3/2023 1:00 PM"
"13.1","23.8","49.61","13.1","2:00 PM","5/3/2023","5/3/2023 2:00 PM"
"13.1","19","48.45","13.1","3:00 PM","5/3/2023","5/3/2023 3:00 PM"
"13.1","19","47.31","13.1","4:00 PM","5/3/2023","5/3/2023 4:00 PM"
"13.1","19","46.2","13.1","5:00 PM","5/3/2023","5/3/2023 5:00 PM"
"12.1","19","50.04","12.1","6:00 PM","5/3/2023","5/3/2023 6:00 PM"
"11.1","19","54.23","11.1","7:00 PM","5/3/2023","5/3/2023 7:00 PM"
"10.1","19","58.8","10.1","8:00 PM","5/3/2023","5/3/2023 8:00 PM"
"9.3","4.8","59.59","9.3","9:00 PM","5/3/2023","5/3/2023 9:00 PM"
"8.5","4.8","60.4","8.5","10:00 PM","5/3/2023","5/3/2023 10:00 PM"
"7.7","4.8","61.24","7.7","11:00 PM","5/3/2023","5/3/2023 11:00 PM"
"7.2","4.8","63.03","7.2","12:00 AM","5/4/2023","5/4/2023 12:00 AM"
"6.6","4.8","64.9","6.6","1:00 AM","5/4/2023","5/4/2023 1:00 AM"
"5.9","4.8","66.83","5.9","2:00 AM","5/4/2023","5/4/2023 2:00 AM"
"5.7","9.5","67.42","5.7","3:00 AM","5/4/2023","5/4/2023 3:00 AM"
"5.4","9.5","68.01","5.4","4:00 AM","5/4/2023","5/4/2023 4:00 AM"
"5.2","9.5","68.62","5.2","5:00 AM","5/4/2023","5/4/2023 5:00 AM"
"6.1","9.5","87.07","6.7","6:00 AM","5/4/2023","5/4/2023 6:00 AM"
"6.9","9.5","84.75","7.4","7:00 AM","5/4/2023","5/4/2023 7:00 AM"
"8.2","9.5","81.94","8.2","8:00 AM","5/4/2023","5/4/2023 8:00 AM"
"8.2","23.8","79.95","8.7","9:00 AM","5/4/2023","5/4/2023 9:00 AM"
"8.4","23.8","78.01","9.2","10:00 AM","5/4/2023","5/4/2023 10:00 AM"
"8.8","23.8","76.14","9.7","11:00 AM","5/4/2023","5/4/2023 11:00 AM"
"8.8","23.8","74.77","9.8","12:00 PM","5/4/2023","5/4/2023 12:00 PM"
"8.9","23.8","73.43","10.0","1:00 PM","5/4/2023","5/4/2023 1:00 PM"
"10.2","23.8","72.11","10.2","2:00 PM","5/4/2023","5/4/2023 2:00 PM"
"8.8","14.3","74.78","9.9","3:00 PM","5/4/2023","5/4/2023 3:00 PM"
"8.6","14.3","77.55","9.6","4:00 PM","5/4/2023","5/4/2023 4:00 PM"
"8.5","14.3","80.42","9.3","5:00 PM","5/4/2023","5/4/2023 5:00 PM"
"7.7","14.3","83.71","8.5","6:00 PM","5/4/2023","5/4/2023 6:00 PM"
"6.8","14.3","87.16","7.7","7:00 PM","5/4/2023","5/4/2023 7:00 PM"
"6.1","14.3","90.79","6.8","8:00 PM","5/4/2023","5/4/2023 8:00 PM"
"6.0","4.8","90.37","6.8","9:00 PM","5/4/2023","5/4/2023 9:00 PM"
"6.0","4.8","89.95","6.7","10:00 PM","5/4/2023","5/4/2023 10:00 PM"
"5.9","4.8","89.53","6.7","11:00 PM","5/4/2023","5/4/2023 11:00 PM"
"6.6","4.8","89.52","6.6","12:00 AM","5/5/2023","5/5/2023 12:00 AM"
"6.4","4.8","89.51","6.4","1:00 AM","5/5/2023","5/5/2023 1:00 AM"
"6.3","4.8","89.5","6.3","2:00 AM","5/5/2023","5/5/2023 2:00 AM"
"6.6","4.8","88.48","6.6","3:00 AM","5/5/2023","5/5/2023 3:00 AM"
"6.8","4.8","87.48","6.8","4:00 AM","5/5/2023","5/5/2023 4:00 AM"
"6.9","4.8","86.49","6.9","5:00 AM","5/5/2023","5/5/2023 5:00 AM"
"7.6","4.8","84.96","7.6","6:00 AM","5/5/2023","5/5/2023 6:00 AM"
"8.2","4.8","83.47","8.2","7:00 AM","5/5/2023","5/5/2023 7:00 AM"
"8.7","4.8","82.02","8.7","8:00 AM","5/5/2023","5/5/2023 8:00 AM"
"9.9","33.3","76.18","9.9","9:00 AM","5/5/2023","5/5/2023 9:00 AM"
"11.2","33.3","70.82","11.2","10:00 AM","5/5/2023","5/5/2023 10:00 AM"
"12.3","33.3","65.88","12.3","11:00 AM","5/5/2023","5/5/2023 11:00 AM"
"12.8","33.3","62.74","12.8","12:00 PM","5/5/2023","5/5/2023 12:00 PM"
"13.3","33.3","59.75","13.3","1:00 PM","5/5/2023","5/5/2023 1:00 PM"
"13.8","33.3","56.91","13.8","2:00 PM","5/5/2023","5/5/2023 2:00 PM"
"13.9","28.6","57.71","13.9","3:00 PM","5/5/2023","5/5/2023 3:00 PM"
"13.9","28.6","58.53","13.9","4:00 PM","5/5/2023","5/5/2023 4:00 PM"
"13.9","28.6","59.35","13.9","5:00 PM","5/5/2023","5/5/2023 5:00 PM"
"12.2","28.6","66.75","12.2","6:00 PM","5/5/2023","5/5/2023 6:00 PM"
"10.3","28.6","75.21","10.3","7:00 PM","5/5/2023","5/5/2023 7:00 PM"
"5.4","28.6","84.88","8.6","8:00 PM","5/5/2023","5/5/2023 8:00 PM"
"4.9","14.3","83.64","7.9","9:00 PM","5/5/2023","5/5/2023 9:00 PM"
"4.4","14.3","82.4","7.3","10:00 PM","5/5/2023","5/5/2023 10:00 PM"
"3.9","14.3","81.17","6.7","11:00 PM","5/5/2023","5/5/2023 11:00 PM"
"3.4","14.3","82.43","6.0","12:00 AM","5/6/2023","5/6/2023 12:00 AM"
"2.9","14.3","83.72","5.4","1:00 AM","5/6/2023","5/6/2023 1:00 AM"
"2.5","14.3","85.05","4.7","2:00 AM","5/6/2023","5/6/2023 2:00 AM"
"1.1","9.5","85.12","3.6","3:00 AM","5/6/2023","5/6/2023 3:00 AM"
"-0.3","9.5","85.19","2.4","4:00 AM","5/6/2023","5/6/2023 4:00 AM"
"-1.6","9.5","85.27","1.2","5:00 AM","5/6/2023","5/6/2023 5:00 AM"
"-0.7","9.5","79.76","2.1","6:00 AM","5/6/2023","5/6/2023 6:00 AM"
"0.3","9.5","74.63","3.0","7:00 AM","5/6/2023","5/6/2023 7:00 AM"
"1.3","9.5","69.86","3.8","8:00 AM","5/6/2023","5/6/2023 8:00 AM"
"2.4","19","61.94","5.1","9:00 AM","5/6/2023","5/6/2023 9:00 AM"
"3.7","19","54.96","6.4","10:00 AM","5/6/2023","5/6/2023 10:00 AM"
"5.0","19","48.81","7.7","11:00 AM","5/6/2023","5/6/2023 11:00 AM"
"6.1","19","48.93","8.5","12:00 PM","5/6/2023","5/6/2023 12:00 PM"
"7.1","19","49.06","9.4","1:00 PM","5/6/2023","5/6/2023 1:00 PM"
"10.2","19","49.18","10.2","2:00 PM","5/6/2023","5/6/2023 2:00 PM"
"10.5","19","49.49","10.5","3:00 PM","5/6/2023","5/6/2023 3:00 PM"
"10.7","19","49.79","10.7","4:00 PM","5/6/2023","5/6/2023 4:00 PM"
"10.9","19","50.1","10.9","5:00 PM","5/6/2023","5/6/2023 5:00 PM"
"7.7","19","55.78","9.5","6:00 PM","5/6/2023","5/6/2023 6:00 PM"
"6.2","19","62.19","8.0","7:00 PM","5/6/2023","5/6/2023 7:00 PM"
"4.7","19","69.41","6.6","8:00 PM","5/6/2023","5/6/2023 8:00 PM"
"3.4","0","76.51","5.4","9:00 PM","5/6/2023","5/6/2023 9:00 PM"
"2.1","0","84.39","4.3","10:00 PM","5/6/2023","5/6/2023 10:00 PM"
"0.8","0","93.15","3.2","11:00 PM","5/6/2023","5/6/2023 11:00 PM"
