"feelsLike","rain","humidity","temperature","time","datetime","datetimeWithTime"
"8.4","38.1","79.16","9.5","1:00 AM","4/29/2023","4/29/2023 1:00 AM"
"8.7","38.1","80.43","9.4","2:00 AM","4/29/2023","4/29/2023 2:00 AM"
"8.8","52.4","83.22","9.3","3:00 AM","4/29/2023","4/29/2023 3:00 AM"
"9.1","52.4","86.11","9.1","4:00 AM","4/29/2023","4/29/2023 4:00 AM"
"8.9","52.4","89.1","8.9","5:00 AM","4/29/2023","4/29/2023 5:00 AM"
"10.3","52.4","86.83","10.3","6:00 AM","4/29/2023","4/29/2023 6:00 AM"
"10.4","52.4","88.02","10.4","7:00 AM","4/29/2023","4/29/2023 7:00 AM"
"10.7","52.4","87.44","10.7","8:00 AM","4/29/2023","4/29/2023 8:00 AM"
"10.5","61.9","89.62","10.5","9:00 AM","4/29/2023","4/29/2023 9:00 AM"
"10.3","61.9","91.86","10.3","10:00 AM","4/29/2023","4/29/2023 10:00 AM"
"10.2","61.9","94.14","10.2","11:00 AM","4/29/2023","4/29/2023 11:00 AM"
"6.2","61.9","93.69","9.5","12:00 PM","4/29/2023","4/29/2023 12:00 PM"
"5.3","61.9","93.24","8.9","1:00 PM","4/29/2023","4/29/2023 1:00 PM"
"4.4","61.9","92.78","8.2","2:00 PM","4/29/2023","4/29/2023 2:00 PM"
"4.2","61.9","91.08","7.9","3:00 PM","4/29/2023","4/29/2023 3:00 PM"
"4.1","61.9","89.39","7.6","4:00 PM","4/29/2023","4/29/2023 4:00 PM"
"3.9","61.9","87.73","7.2","5:00 PM","4/29/2023","4/29/2023 5:00 PM"
"4.1","61.9","88.93","6.9","6:00 PM","4/29/2023","4/29/2023 6:00 PM"
"4.3","61.9","90.15","6.7","7:00 PM","4/29/2023","4/29/2023 7:00 PM"
"4.8","61.9","91.39","6.3","8:00 PM","4/29/2023","4/29/2023 8:00 PM"
"4.4","23.8","91.16","6.0","9:00 PM","4/29/2023","4/29/2023 9:00 PM"
"3.9","23.8","90.92","5.7","10:00 PM","4/29/2023","4/29/2023 10:00 PM"
"3.4","23.8","90.69","5.3","11:00 PM","4/29/2023","4/29/2023 11:00 PM"
"2.9","23.8","90.45","4.9","12:00 AM","4/30/2023","4/30/2023 12:00 AM"
"2.5","23.8","90.2","4.6","1:00 AM","4/30/2023","4/30/2023 1:00 AM"
"2.1","23.8","89.96","4.2","2:00 AM","4/30/2023","4/30/2023 2:00 AM"
"2.8","14.3","88.74","4.8","3:00 AM","4/30/2023","4/30/2023 3:00 AM"
"3.6","14.3","87.55","5.3","4:00 AM","4/30/2023","4/30/2023 4:00 AM"
"4.4","14.3","86.39","5.9","5:00 AM","4/30/2023","4/30/2023 5:00 AM"
"5.0","14.3","85.44","6.5","6:00 AM","4/30/2023","4/30/2023 6:00 AM"
"5.7","14.3","84.51","7.1","7:00 AM","4/30/2023","4/30/2023 7:00 AM"
"6.3","14.3","83.6","7.7","8:00 AM","4/30/2023","4/30/2023 8:00 AM"
"7.2","19","78.65","8.6","9:00 AM","4/30/2023","4/30/2023 9:00 AM"
"8.2","19","74.02","9.4","10:00 AM","4/30/2023","4/30/2023 10:00 AM"
"10.3","19","69.69","10.3","11:00 AM","4/30/2023","4/30/2023 11:00 AM"
"11.0","19","67.29","11.0","12:00 PM","4/30/2023","4/30/2023 12:00 PM"
"11.7","19","64.98","11.7","1:00 PM","4/30/2023","4/30/2023 1:00 PM"
"12.3","19","62.77","12.3","2:00 PM","4/30/2023","4/30/2023 2:00 PM"
"12.0","19","66.87","12.0","3:00 PM","4/30/2023","4/30/2023 3:00 PM"
"11.6","19","71.24","11.6","4:00 PM","4/30/2023","4/30/2023 4:00 PM"
"11.2","19","75.88","11.2","5:00 PM","4/30/2023","4/30/2023 5:00 PM"
"9.1","19","79.95","10.0","6:00 PM","4/30/2023","4/30/2023 6:00 PM"
"8.2","19","84.31","8.7","7:00 PM","4/30/2023","4/30/2023 7:00 PM"
"7.4","19","88.97","7.4","8:00 PM","4/30/2023","4/30/2023 8:00 PM"
"7.7","9.5","86.96","7.7","9:00 PM","4/30/2023","4/30/2023 9:00 PM"
"7.9","9.5","85","7.9","10:00 PM","4/30/2023","4/30/2023 10:00 PM"
"8.2","9.5","83.09","8.2","11:00 PM","4/30/2023","4/30/2023 11:00 PM"
"7.1","9.5","83.92","7.1","12:00 AM","5/1/2023","5/1/2023 12:00 AM"
"5.9","9.5","84.78","5.9","1:00 AM","5/1/2023","5/1/2023 1:00 AM"
"4.8","9.5","85.66","4.8","2:00 AM","5/1/2023","5/1/2023 2:00 AM"
"4.7","9.5","85.44","4.7","3:00 AM","5/1/2023","5/1/2023 3:00 AM"
"4.5","9.5","85.22","4.5","4:00 AM","5/1/2023","5/1/2023 4:00 AM"
"4.3","9.5","85","4.3","5:00 AM","5/1/2023","5/1/2023 5:00 AM"
"5.7","9.5","81.61","5.7","6:00 AM","5/1/2023","5/1/2023 6:00 AM"
"6.9","9.5","78.4","6.9","7:00 AM","5/1/2023","5/1/2023 7:00 AM"
"8.2","9.5","75.37","8.2","8:00 AM","5/1/2023","5/1/2023 8:00 AM"
"9.6","14.3","70.18","9.6","9:00 AM","5/1/2023","5/1/2023 9:00 AM"
"10.8","14.3","65.4","10.8","10:00 AM","5/1/2023","5/1/2023 10:00 AM"
"12.2","14.3","61","12.2","11:00 AM","5/1/2023","5/1/2023 11:00 AM"
"12.9","14.3","58.55","12.9","12:00 PM","5/1/2023","5/1/2023 12:00 PM"
"13.7","14.3","56.21","13.7","1:00 PM","5/1/2023","5/1/2023 1:00 PM"
"14.4","14.3","53.99","14.4","2:00 PM","5/1/2023","5/1/2023 2:00 PM"
"14.3","19","55.74","14.3","3:00 PM","5/1/2023","5/1/2023 3:00 PM"
"14.3","19","57.54","14.3","4:00 PM","5/1/2023","5/1/2023 4:00 PM"
"14.2","19","59.4","14.2","5:00 PM","5/1/2023","5/1/2023 5:00 PM"
"12.7","19","63.87","12.7","6:00 PM","5/1/2023","5/1/2023 6:00 PM"
"11.3","19","68.76","11.3","7:00 PM","5/1/2023","5/1/2023 7:00 PM"
"8.4","19","74.09","9.8","8:00 PM","5/1/2023","5/1/2023 8:00 PM"
"8.1","19","73.49","9.4","9:00 PM","5/1/2023","5/1/2023 9:00 PM"
"7.9","19","72.89","8.9","10:00 PM","5/1/2023","5/1/2023 10:00 PM"
"7.8","19","72.3","8.4","11:00 PM","5/1/2023","5/1/2023 11:00 PM"
