"feelsLike","rain","humidity","temperature","time","datetime","datetimeWithTime"
"8.3","0","82.34","8.3","4:00 AM","5/2/2023","5/2/2023 4:00 AM"
"7.9","0","84.22","7.9","5:00 AM","5/2/2023","5/2/2023 5:00 AM"
"9.3","0","81.15","9.3","6:00 AM","5/2/2023","5/2/2023 6:00 AM"
"10.7","0","78.25","10.7","7:00 AM","5/2/2023","5/2/2023 7:00 AM"
"12.1","0","75.49","12.1","8:00 AM","5/2/2023","5/2/2023 8:00 AM"
"13.4","28.6","72.38","13.4","9:00 AM","5/2/2023","5/2/2023 9:00 AM"
"14.7","28.6","69.45","14.7","10:00 AM","5/2/2023","5/2/2023 10:00 AM"
"16.1","28.6","66.68","16.1","11:00 AM","5/2/2023","5/2/2023 11:00 AM"
"16.4","28.6","63.97","16.4","12:00 PM","5/2/2023","5/2/2023 12:00 PM"
"16.7","28.6","61.38","16.7","1:00 PM","5/2/2023","5/2/2023 1:00 PM"
"17.1","28.6","58.9","17.1","2:00 PM","5/2/2023","5/2/2023 2:00 PM"
"15.4","52.4","66.24","15.4","3:00 PM","5/2/2023","5/2/2023 3:00 PM"
"13.7","52.4","74.59","13.7","4:00 PM","5/2/2023","5/2/2023 4:00 PM"
"12.1","52.4","84.12","12.1","5:00 PM","5/2/2023","5/2/2023 5:00 PM"
"11.6","52.4","85.02","11.6","6:00 PM","5/2/2023","5/2/2023 6:00 PM"
"11.2","52.4","85.93","11.2","7:00 PM","5/2/2023","5/2/2023 7:00 PM"
"10.7","52.4","86.86","10.7","8:00 PM","5/2/2023","5/2/2023 8:00 PM"
"10.6","28.6","86.85","10.6","9:00 PM","5/2/2023","5/2/2023 9:00 PM"
"10.4","28.6","86.83","10.4","10:00 PM","5/2/2023","5/2/2023 10:00 PM"
"10.2","28.6","86.82","10.2","11:00 PM","5/2/2023","5/2/2023 11:00 PM"
