"feelsLike","rain","humidity","temperature","time","datetime","datetimeWithTime"
"10.4","52.4","83.55","10.4","4:00 AM","4/25/2023","4/25/2023 4:00 AM"
"10.1","52.4","90.4","10.1","5:00 AM","4/25/2023","4/25/2023 5:00 AM"
"10.0","52.4","90.6","10.0","6:00 AM","4/25/2023","4/25/2023 6:00 AM"
"8.3","52.4","90.81","10.0","7:00 AM","4/25/2023","4/25/2023 7:00 AM"
"7.8","52.4","91.01","9.9","8:00 AM","4/25/2023","4/25/2023 8:00 AM"
"10.1","66.7","89.59","10.1","9:00 AM","4/25/2023","4/25/2023 9:00 AM"
"10.3","66.7","88.2","10.3","10:00 AM","4/25/2023","4/25/2023 10:00 AM"
"10.4","66.7","86.83","10.4","11:00 AM","4/25/2023","4/25/2023 11:00 AM"
"10.5","66.7","83.94","10.5","12:00 PM","4/25/2023","4/25/2023 12:00 PM"
"10.6","66.7","81.14","10.6","1:00 PM","4/25/2023","4/25/2023 1:00 PM"
"10.7","66.7","78.42","10.7","2:00 PM","4/25/2023","4/25/2023 2:00 PM"
"11.1","61.9","75.15","11.1","3:00 PM","4/25/2023","4/25/2023 3:00 PM"
"11.4","61.9","72.02","11.4","4:00 PM","4/25/2023","4/25/2023 4:00 PM"
"11.8","61.9","69.03","11.8","5:00 PM","4/25/2023","4/25/2023 5:00 PM"
"11.3","61.9","70.69","11.3","6:00 PM","4/25/2023","4/25/2023 6:00 PM"
"10.8","61.9","72.4","10.8","7:00 PM","4/25/2023","4/25/2023 7:00 PM"
"10.2","61.9","74.16","10.2","8:00 PM","4/25/2023","4/25/2023 8:00 PM"
"8.2","23.8","74.93","9.7","9:00 PM","4/25/2023","4/25/2023 9:00 PM"
"7.3","23.8","75.71","9.2","10:00 PM","4/25/2023","4/25/2023 10:00 PM"
"6.4","23.8","76.5","8.7","11:00 PM","4/25/2023","4/25/2023 11:00 PM"
"5.6","23.8","77.11","8.0","12:00 AM","4/26/2023","4/26/2023 12:00 AM"
"4.7","23.8","77.74","7.4","1:00 AM","4/26/2023","4/26/2023 1:00 AM"
"3.8","23.8","78.37","6.7","2:00 AM","4/26/2023","4/26/2023 2:00 AM"
"3.4","33.3","77.58","6.4","3:00 AM","4/26/2023","4/26/2023 3:00 AM"
"3.1","33.3","76.79","6.0","4:00 AM","4/26/2023","4/26/2023 4:00 AM"
"2.8","33.3","76","5.7","5:00 AM","4/26/2023","4/26/2023 5:00 AM"
"2.1","33.3","84.48","5.1","6:00 AM","4/26/2023","4/26/2023 6:00 AM"
"0.2","33.3","95.2","4.2","7:00 AM","4/26/2023","4/26/2023 7:00 AM"
"0.3","33.3","95.87","4.1","8:00 AM","4/26/2023","4/26/2023 8:00 AM"
"1.6","23.8","91.28","4.7","9:00 AM","4/26/2023","4/26/2023 9:00 AM"
"2.8","23.8","86.94","5.4","10:00 AM","4/26/2023","4/26/2023 10:00 AM"
"4.1","23.8","82.82","6.1","11:00 AM","4/26/2023","4/26/2023 11:00 AM"
"4.7","23.8","74.63","7.1","12:00 PM","4/26/2023","4/26/2023 12:00 PM"
"5.6","23.8","67.28","8.1","1:00 PM","4/26/2023","4/26/2023 1:00 PM"
"6.4","23.8","60.68","9.1","2:00 PM","4/26/2023","4/26/2023 2:00 PM"
"6.6","14.3","57.06","9.2","3:00 PM","4/26/2023","4/26/2023 3:00 PM"
"6.7","14.3","53.64","9.3","4:00 PM","4/26/2023","4/26/2023 4:00 PM"
"6.9","14.3","50.41","9.4","5:00 PM","4/26/2023","4/26/2023 5:00 PM"
"5.4","14.3","54.17","7.9","6:00 PM","4/26/2023","4/26/2023 6:00 PM"
"4.2","14.3","58.29","6.4","7:00 PM","4/26/2023","4/26/2023 7:00 PM"
"3.2","14.3","62.79","4.8","8:00 PM","4/26/2023","4/26/2023 8:00 PM"
"2.6","0","62.96","4.2","9:00 PM","4/26/2023","4/26/2023 9:00 PM"
"1.9","0","63.13","3.7","10:00 PM","4/26/2023","4/26/2023 10:00 PM"
"1.2","0","63.3","3.1","11:00 PM","4/26/2023","4/26/2023 11:00 PM"
"0.6","0","67.55","2.5","12:00 AM","4/27/2023","4/27/2023 12:00 AM"
"-0.1","0","72.1","2.0","1:00 AM","4/27/2023","4/27/2023 1:00 AM"
"-0.8","0","76.96","1.4","2:00 AM","4/27/2023","4/27/2023 2:00 AM"
"-1.1","0","78.83","1.1","3:00 AM","4/27/2023","4/27/2023 3:00 AM"
"-1.4","0","80.74","0.8","4:00 AM","4/27/2023","4/27/2023 4:00 AM"
"-1.8","0","82.71","0.4","5:00 AM","4/27/2023","4/27/2023 5:00 AM"
"0.2","0","76.5","2.1","6:00 AM","4/27/2023","4/27/2023 6:00 AM"
"2.2","0","70.87","3.7","7:00 AM","4/27/2023","4/27/2023 7:00 AM"
"4.2","0","65.73","5.3","8:00 AM","4/27/2023","4/27/2023 8:00 AM"
"5.4","9.5","60.99","6.7","9:00 AM","4/27/2023","4/27/2023 9:00 AM"
"6.8","9.5","56.65","8.2","10:00 AM","4/27/2023","4/27/2023 10:00 AM"
"8.2","9.5","52.68","9.6","11:00 AM","4/27/2023","4/27/2023 11:00 AM"
"10.1","9.5","50.22","10.1","12:00 PM","4/27/2023","4/27/2023 12:00 PM"
"10.6","9.5","47.88","10.6","1:00 PM","4/27/2023","4/27/2023 1:00 PM"
"11.2","9.5","45.66","11.2","2:00 PM","4/27/2023","4/27/2023 2:00 PM"
"11.3","4.8","46.04","11.3","3:00 PM","4/27/2023","4/27/2023 3:00 PM"
"11.5","4.8","46.42","11.5","4:00 PM","4/27/2023","4/27/2023 4:00 PM"
"11.7","4.8","46.8","11.7","5:00 PM","4/27/2023","4/27/2023 5:00 PM"
"10.2","4.8","51.48","10.2","6:00 PM","4/27/2023","4/27/2023 6:00 PM"
"7.9","4.8","56.68","8.8","7:00 PM","4/27/2023","4/27/2023 7:00 PM"
"6.2","4.8","62.48","7.3","8:00 PM","4/27/2023","4/27/2023 8:00 PM"
"5.6","0","63.7","6.7","9:00 PM","4/27/2023","4/27/2023 9:00 PM"
"4.9","0","64.95","6.1","10:00 PM","4/27/2023","4/27/2023 10:00 PM"
"4.3","0","66.23","5.4","11:00 PM","4/27/2023","4/27/2023 11:00 PM"
"4.8","0","69.73","4.8","12:00 AM","4/28/2023","4/28/2023 12:00 AM"
"4.3","0","73.42","4.3","1:00 AM","4/28/2023","4/28/2023 1:00 AM"
"3.7","0","77.33","3.7","2:00 AM","4/28/2023","4/28/2023 2:00 AM"
"3.7","4.8","77.89","3.7","3:00 AM","4/28/2023","4/28/2023 3:00 AM"
"2.6","4.8","78.45","3.7","4:00 AM","4/28/2023","4/28/2023 4:00 AM"
"2.0","4.8","79.02","3.7","5:00 AM","4/28/2023","4/28/2023 5:00 AM"
"3.2","4.8","78.4","4.6","6:00 AM","4/28/2023","4/28/2023 6:00 AM"
"4.4","4.8","77.8","5.4","7:00 AM","4/28/2023","4/28/2023 7:00 AM"
"5.6","4.8","77.21","6.3","8:00 AM","4/28/2023","4/28/2023 8:00 AM"
"6.6","14.3","72","7.7","9:00 AM","4/28/2023","4/28/2023 9:00 AM"
"7.7","14.3","67.2","9.2","10:00 AM","4/28/2023","4/28/2023 10:00 AM"
"10.6","14.3","62.79","10.6","11:00 AM","4/28/2023","4/28/2023 11:00 AM"
"11.1","14.3","60.59","11.1","12:00 PM","4/28/2023","4/28/2023 12:00 PM"
"11.6","14.3","58.48","11.6","1:00 PM","4/28/2023","4/28/2023 1:00 PM"
"12.1","14.3","56.45","12.1","2:00 PM","4/28/2023","4/28/2023 2:00 PM"
"11.8","23.8","56.13","11.8","3:00 PM","4/28/2023","4/28/2023 3:00 PM"
"11.6","23.8","55.8","11.6","4:00 PM","4/28/2023","4/28/2023 4:00 PM"
"11.3","23.8","55.48","11.3","5:00 PM","4/28/2023","4/28/2023 5:00 PM"
"7.9","23.8","58.64","10.0","6:00 PM","4/28/2023","4/28/2023 6:00 PM"
"6.9","23.8","62.03","8.6","7:00 PM","4/28/2023","4/28/2023 7:00 PM"
"6.4","23.8","65.68","7.2","8:00 PM","4/28/2023","4/28/2023 8:00 PM"
"5.4","4.8","66.89","6.2","9:00 PM","4/28/2023","4/28/2023 9:00 PM"
"5.2","4.8","68.14","5.2","10:00 PM","4/28/2023","4/28/2023 10:00 PM"
"4.2","4.8","69.44","4.2","11:00 PM","4/28/2023","4/28/2023 11:00 PM"
